label,noise,success,iterations,similarity
m,0.08,True,37,1.0
m,0.08,True,0,1.0
m,0.08,True,22,1.0
m,0.08,True,16,1.0
m,0.08,True,8,1.0
m,0.08,True,6,1.0
m,0.08,True,22,1.0
m,0.08,True,34,1.0
m,0.08,True,48,1.0
m,0.08,True,80,1.0
m,0.08,True,20,1.0
m,0.08,True,0,1.0
m,0.08,True,0,1.0
m,0.08,True,23,1.0
m,0.08,True,67,1.0
m,0.08,True,50,1.0
m,0.08,True,30,1.0
m,0.08,True,78,1.0
m,0.08,True,67,1.0
m,0.08,True,26,1.0
m,0.08,True,0,1.0
m,0.08,True,0,1.0
m,0.08,True,38,1.0
m,0.08,True,31,1.0
m,0.08,True,15,1.0
m,0.08,True,45,1.0
m,0.08,True,8,1.0
m,0.08,True,0,1.0
m,0.08,True,28,1.0
m,0.08,True,1,1.0
m,0.08,True,18,1.0
m,0.08,True,23,1.0
m,0.08,True,47,1.0
m,0.08,True,55,1.0
m,0.08,True,12,1.0
m,0.08,True,75,1.0
m,0.08,True,7,1.0
m,0.08,True,19,1.0
m,0.08,True,29,1.0
m,0.08,True,18,1.0
m,0.08,True,95,1.0
m,0.08,True,49,1.0
m,0.08,True,11,1.0
m,0.08,True,15,1.0
m,0.08,True,0,1.0
m,0.08,True,52,1.0
m,0.08,True,29,1.0
m,0.08,True,42,1.0
m,0.08,True,15,1.0
m,0.08,True,0,1.0
m,0.08,True,4,1.0
m,0.08,True,4,1.0
m,0.08,True,10,1.0
m,0.08,True,49,1.0
m,0.08,True,42,1.0
m,0.08,True,7,1.0
m,0.08,True,0,1.0
m,0.08,True,15,1.0
m,0.08,True,38,1.0
m,0.08,True,0,1.0
m,0.08,True,52,1.0
m,0.08,True,0,1.0
m,0.09,True,29,1.0
m,0.09,True,19,1.0
m,0.09,True,64,1.0
m,0.09,True,30,1.0
m,0.09,True,44,1.0
m,0.09,True,9,1.0
m,0.09,True,0,1.0
m,0.09,True,45,1.0
m,0.09,True,15,1.0
m,0.09,True,36,1.0
m,0.09,True,19,1.0
m,0.09,True,16,1.0
m,0.09,True,23,1.0
m,0.09,True,51,1.0
m,0.09,True,4,1.0
m,0.09,True,32,1.0
m,0.09,True,0,1.0
m,0.09,True,53,1.0
m,0.09,True,51,1.0
m,0.09,True,43,1.0
m,0.09,True,46,1.0
m,0.09,True,18,1.0
m,0.09,True,63,1.0
m,0.09,True,0,1.0
m,0.09,True,37,1.0
m,0.09,True,26,1.0
m,0.09,True,0,1.0
m,0.09,True,40,1.0
m,0.09,True,36,1.0
m,0.09,True,0,1.0
m,0.09,True,29,1.0
m,0.09,True,0,1.0
m,0.09,True,91,1.0
m,0.09,True,57,1.0
m,0.09,True,45,1.0
m,0.09,True,41,1.0
m,0.09,True,30,1.0
m,0.09,True,6,1.0
m,0.09,True,36,1.0
m,0.09,True,58,1.0
m,0.09,True,12,1.0
m,0.09,True,0,1.0
m,0.09,True,0,1.0
m,0.09,True,40,1.0
m,0.09,True,7,1.0
m,0.09,True,78,1.0
m,0.09,True,31,1.0
m,0.09,True,0,1.0
m,0.09,True,34,1.0
m,0.09,True,33,1.0
m,0.09,True,43,1.0
m,0.09,True,74,1.0
m,0.09,True,8,1.0
m,0.09,True,46,1.0
m,0.09,True,0,1.0
m,0.09,True,39,1.0
m,0.09,True,21,1.0
m,0.09,True,43,1.0
m,0.09,True,19,1.0
m,0.09,True,38,1.0
m,0.09,True,13,1.0
m,0.09,True,8,1.0
m,0.09,True,28,1.0
m,0.09,True,13,1.0
m,0.09,True,17,1.0
m,0.09,True,16,1.0
m,0.09,True,10,1.0
m,0.09,True,55,1.0
m,0.09,True,0,1.0
m,0.09,True,36,1.0
m,0.09,True,12,1.0
m,0.09,True,52,1.0
m,0.09,True,12,1.0
m,0.09,True,77,1.0
m,0.09,True,0,1.0
m,0.09,True,29,1.0
m,0.09,True,61,1.0
m,0.09,True,62,1.0
m,0.09,True,13,1.0
m,0.09,True,35,1.0
m,0.09,True,14,1.0
m,0.09,True,15,1.0
m,0.09,True,19,1.0
m,0.09,True,2,1.0
m,0.09,True,11,1.0
m,0.09,True,12,1.0
m,0.09,True,62,1.0
m,0.09,True,4,1.0
m,0.09,True,33,1.0
m,0.09,True,10,1.0
m,0.09,True,0,1.0
m,0.09,True,113,1.0
m,0.09,True,25,1.0
m,0.09,True,0,1.0
m,0.09,True,26,1.0
m,0.09,True,43,1.0
m,0.09,True,3,1.0
m,0.09,True,0,1.0
m,0.09,True,25,1.0
m,0.09,True,62,1.0
m,0.09,True,99,1.0
m,0.09,True,15,1.0
m,0.09,True,31,1.0
m,0.09,True,44,1.0
m,0.09,True,83,1.0
m,0.09,True,91,1.0
m,0.09,True,7,1.0
m,0.09,True,38,1.0
m,0.09,True,0,1.0
m,0.09,True,12,1.0
m,0.09,True,60,1.0
m,0.09,True,23,1.0
m,0.09,True,109,1.0
m,0.09,True,23,1.0
m,0.09,True,24,1.0
m,0.09,True,10,1.0
m,0.09,True,0,1.0
m,0.09,True,98,1.0
m,0.09,True,69,1.0
m,0.09,True,0,1.0
m,0.09,True,35,1.0
m,0.09,True,0,1.0
m,0.09,True,44,1.0
m,0.09,True,26,1.0
m,0.09,True,14,1.0
m,0.09,True,26,1.0
m,0.09,True,3,1.0
m,0.09,True,71,1.0
m,0.09,True,42,1.0
m,0.09,True,28,1.0
m,0.09,True,40,1.0
m,0.09,True,0,1.0
m,0.09,True,15,1.0
m,0.09,True,82,1.0
m,0.09,True,33,1.0
m,0.09,True,36,1.0
m,0.09,True,30,1.0
m,0.09,True,27,1.0
m,0.09,True,1,1.0
m,0.09,True,22,1.0
m,0.09,True,21,1.0
m,0.09,True,10,1.0
m,0.09,True,49,1.0
m,0.09,True,18,1.0
m,0.09,True,15,1.0
m,0.09,True,24,1.0
m,0.09,True,9,1.0
m,0.09,True,125,1.0
m,0.09,True,19,1.0
m,0.09,True,20,1.0
m,0.09,True,31,1.0
m,0.09,True,123,1.0
m,0.09,True,33,1.0
m,0.09,True,35,1.0
m,0.09,True,13,1.0
m,0.09,True,40,1.0
m,0.09,True,0,1.0
m,0.09,True,57,1.0
m,0.09,True,89,1.0
m,0.09,True,48,1.0
m,0.09,True,16,1.0
m,0.09,True,2,1.0
m,0.09,True,15,1.0
m,0.09,True,15,1.0
m,0.09,True,30,1.0
m,0.09,True,6,1.0
m,0.09,True,11,1.0
m,0.09,True,7,1.0
m,0.09,True,55,1.0
m,0.09,True,6,1.0
m,0.09,True,14,1.0
m,0.09,True,30,1.0
m,0.09,True,3,1.0
m,0.09,True,31,1.0
m,0.09,True,0,1.0
m,0.09,True,40,1.0
m,0.09,True,23,1.0
m,0.09,True,3,1.0
m,0.09,True,53,1.0
m,0.09,True,57,1.0
m,0.09,True,28,1.0
m,0.09,True,17,1.0
m,0.09,True,17,1.0
m,0.09,True,36,1.0
m,0.09,True,35,1.0
m,0.09,True,52,1.0
m,0.09,True,0,1.0
m,0.09,True,97,1.0
m,0.09,True,6,1.0
m,0.09,True,43,1.0
m,0.09,True,6,1.0
m,0.09,True,79,1.0
m,0.09,True,33,1.0
m,0.09,True,82,1.0
m,0.09,True,81,1.0
m,0.09,True,47,1.0
m,0.09,True,46,1.0
m,0.09,True,42,1.0
m,0.09,True,27,1.0
m,0.09,True,16,1.0
m,0.10,True,25,1.0
m,0.10,True,56,1.0
m,0.10,True,50,1.0
m,0.10,True,12,1.0
m,0.10,True,35,1.0
m,0.10,True,47,1.0
m,0.10,True,11,1.0
m,0.10,True,53,1.0
m,0.10,True,18,1.0
m,0.10,True,22,1.0
m,0.10,True,34,1.0
m,0.10,True,0,1.0
m,0.10,True,79,1.0
m,0.10,True,12,1.0
m,0.10,True,28,1.0
m,0.10,True,56,1.0
m,0.10,True,35,1.0
m,0.10,True,79,1.0
m,0.10,True,47,1.0
m,0.10,True,47,1.0
m,0.10,True,16,1.0
m,0.10,True,29,1.0
m,0.10,True,6,1.0
m,0.10,True,29,1.0
m,0.10,True,64,1.0
m,0.10,True,55,1.0
m,0.10,True,71,1.0
m,0.10,True,30,1.0
m,0.10,True,50,1.0
m,0.10,True,0,1.0
m,0.10,True,33,1.0
m,0.10,True,57,1.0
m,0.10,True,6,1.0
m,0.10,True,63,1.0
m,0.10,True,17,1.0
m,0.10,True,88,1.0
m,0.10,True,6,1.0
m,0.10,True,80,1.0
m,0.10,True,3,1.0
m,0.10,True,21,1.0
m,0.10,True,44,1.0
m,0.10,True,29,1.0
m,0.10,True,115,1.0
m,0.10,True,11,1.0
m,0.10,True,72,1.0
m,0.10,True,47,1.0
m,0.10,True,16,1.0
m,0.10,True,117,1.0
m,0.10,True,8,1.0
m,0.10,True,74,1.0
m,0.10,True,8,1.0
m,0.10,True,41,1.0
m,0.10,True,12,1.0
m,0.10,True,20,1.0
m,0.10,True,9,1.0
m,0.10,True,45,1.0
m,0.10,True,16,1.0
m,0.10,True,49,1.0
m,0.10,True,21,1.0
m,0.10,True,6,1.0
m,0.10,True,33,1.0
m,0.10,True,44,1.0
m,0.10,True,37,1.0
m,0.10,True,3,1.0
m,0.10,True,33,1.0
m,0.10,True,33,1.0
m,0.10,True,78,1.0
m,0.10,True,85,1.0
m,0.10,True,17,1.0
m,0.10,True,85,1.0
m,0.10,True,2,1.0
m,0.10,True,39,1.0
m,0.10,True,0,1.0
m,0.10,True,26,1.0
m,0.10,True,113,1.0
m,0.10,True,39,1.0
m,0.10,True,35,1.0
m,0.10,True,36,1.0
m,0.10,True,55,1.0
m,0.10,True,28,1.0
m,0.10,True,10,1.0
m,0.10,True,38,1.0
m,0.10,True,49,1.0
m,0.10,True,3,1.0
m,0.10,True,13,1.0
m,0.10,True,43,1.0
m,0.10,True,9,1.0
m,0.10,True,74,1.0
m,0.10,True,39,1.0
m,0.10,True,8,1.0
m,0.10,True,67,1.0
m,0.10,True,41,1.0
m,0.10,True,26,1.0
m,0.10,True,54,1.0
m,0.10,True,58,1.0
m,0.10,True,45,1.0
m,0.10,True,23,1.0
m,0.10,True,47,1.0
m,0.10,True,18,1.0
m,0.10,True,94,1.0
m,0.10,True,4,1.0
m,0.10,True,16,1.0
m,0.10,True,0,1.0
m,0.10,True,17,1.0
m,0.10,True,0,1.0
m,0.10,True,60,1.0
m,0.10,True,68,1.0
m,0.10,True,16,1.0
m,0.10,True,56,1.0
m,0.10,True,31,1.0
m,0.10,True,26,1.0
m,0.10,True,42,1.0
m,0.10,True,21,1.0
m,0.10,True,16,1.0
m,0.10,True,27,1.0
m,0.10,True,26,1.0
m,0.10,True,57,1.0
m,0.10,True,56,1.0
m,0.10,True,14,1.0
m,0.10,True,28,1.0
m,0.10,True,51,1.0
m,0.10,True,74,1.0
m,0.10,True,0,1.0
m,0.10,True,30,1.0
m,0.10,True,26,1.0
m,0.10,True,49,1.0
m,0.10,True,23,1.0
m,0.10,True,25,1.0
m,0.10,True,35,1.0
m,0.10,True,15,1.0
m,0.10,True,9,1.0
m,0.10,True,58,1.0
m,0.10,True,15,1.0
m,0.10,True,0,1.0
m,0.10,True,49,1.0
m,0.10,True,1,1.0
m,0.10,True,9,1.0
m,0.10,True,0,1.0
m,0.10,True,31,1.0
m,0.10,True,38,1.0
m,0.10,True,63,1.0
m,0.10,True,0,1.0
m,0.10,True,36,1.0
m,0.10,True,49,1.0
m,0.10,True,2,1.0
m,0.10,True,37,1.0
m,0.10,True,125,1.0
m,0.10,True,23,1.0
m,0.10,True,28,1.0
m,0.10,True,29,1.0
m,0.10,True,82,1.0
m,0.10,True,24,1.0
m,0.10,True,102,1.0
m,0.10,True,13,1.0
m,0.10,True,11,1.0
m,0.10,True,34,1.0
m,0.10,True,23,1.0
m,0.10,True,28,1.0
m,0.10,True,75,1.0
m,0.10,True,23,1.0
m,0.10,True,62,1.0
m,0.10,True,70,1.0
m,0.10,True,30,1.0
m,0.10,True,4,1.0
m,0.10,True,33,1.0
m,0.10,True,21,1.0
m,0.10,True,11,1.0
m,0.10,True,64,1.0
m,0.10,True,15,1.0
m,0.10,True,68,1.0
m,0.10,True,38,1.0
m,0.10,True,8,1.0
m,0.10,True,30,1.0
m,0.10,True,145,1.0
m,0.10,True,0,1.0
m,0.10,True,57,1.0
m,0.10,True,10,1.0
m,0.10,True,8,1.0
m,0.10,True,36,1.0
m,0.10,True,6,1.0
m,0.10,True,37,1.0
m,0.10,True,43,1.0
m,0.10,True,19,1.0
m,0.10,True,0,1.0
m,0.10,True,57,1.0
m,0.10,True,17,1.0
m,0.10,True,24,1.0
m,0.10,True,56,1.0
m,0.10,True,50,1.0
m,0.10,True,12,1.0
m,0.10,True,18,1.0
m,0.10,True,15,1.0
m,0.10,True,17,1.0
m,0.10,True,52,1.0
m,0.10,True,56,1.0
m,0.10,True,22,1.0
m,0.10,True,91,1.0
m,0.10,True,18,1.0
m,0.10,True,25,1.0
m,0.10,True,1,1.0
m,0.11,True,45,1.0
m,0.11,True,49,1.0
m,0.11,True,39,1.0
m,0.11,True,147,1.0
m,0.11,True,46,1.0
m,0.11,True,50,1.0
m,0.11,True,59,1.0
m,0.11,True,25,1.0
m,0.11,True,62,1.0
m,0.11,True,52,1.0
m,0.11,True,97,1.0
m,0.11,True,24,1.0
m,0.11,True,52,1.0
m,0.11,True,55,1.0
m,0.11,True,28,1.0
m,0.11,True,15,1.0
m,0.11,True,42,1.0
m,0.11,True,34,1.0
m,0.11,True,13,1.0
m,0.11,True,55,1.0
m,0.11,True,49,1.0
m,0.11,True,37,1.0
m,0.11,True,40,1.0
m,0.11,True,28,1.0
m,0.11,True,30,1.0
m,0.11,True,23,1.0
m,0.11,True,75,1.0
m,0.11,True,67,1.0
m,0.11,True,77,1.0
m,0.11,True,44,1.0
m,0.11,True,38,1.0
m,0.11,True,22,1.0
m,0.11,True,60,1.0
m,0.11,True,5,1.0
m,0.11,True,91,1.0
m,0.11,True,82,1.0
m,0.11,True,24,1.0
m,0.11,True,36,1.0
m,0.11,True,58,1.0
m,0.11,True,55,1.0
m,0.11,True,29,1.0
m,0.11,True,61,1.0
m,0.11,True,42,1.0
m,0.11,True,98,1.0
m,0.11,True,102,1.0
m,0.11,True,82,1.0
m,0.11,True,48,1.0
m,0.11,True,65,1.0
m,0.11,True,36,1.0
m,0.11,True,46,1.0
m,0.11,True,20,1.0
m,0.11,True,39,1.0
m,0.11,True,45,1.0
m,0.11,True,29,1.0
m,0.11,True,34,1.0
m,0.11,True,65,1.0
m,0.11,True,50,1.0
m,0.11,True,76,1.0
m,0.11,True,48,1.0
m,0.11,True,50,1.0
m,0.11,True,38,1.0
m,0.11,True,6,1.0
m,0.11,True,32,1.0
m,0.11,True,37,1.0
m,0.11,True,53,1.0
m,0.11,True,18,1.0
m,0.11,True,50,1.0
m,0.11,True,79,1.0
m,0.11,True,11,1.0
m,0.11,True,23,1.0
m,0.11,True,65,1.0
m,0.11,True,64,1.0
m,0.11,True,49,1.0
m,0.11,True,48,1.0
m,0.11,True,59,1.0
m,0.11,True,35,1.0
m,0.11,True,87,1.0
m,0.11,True,0,1.0
m,0.11,True,57,1.0
m,0.11,True,47,1.0
m,0.11,True,24,1.0
m,0.11,True,18,1.0
m,0.11,True,38,1.0
m,0.11,True,15,1.0
m,0.11,True,157,1.0
m,0.11,True,88,1.0
m,0.11,True,97,1.0
m,0.11,True,62,1.0
m,0.11,True,29,1.0
m,0.11,True,41,1.0
m,0.11,True,56,1.0
m,0.11,True,31,1.0
m,0.11,True,38,1.0
m,0.11,True,0,1.0
m,0.11,True,19,1.0
m,0.11,True,21,1.0
m,0.11,True,10,1.0
m,0.11,True,59,1.0
m,0.11,True,4,1.0
m,0.11,True,27,1.0
m,0.11,True,0,1.0
m,0.11,True,17,1.0
m,0.11,True,23,1.0
m,0.11,True,32,1.0
m,0.11,True,95,1.0
m,0.11,True,9,1.0
m,0.11,True,3,1.0
m,0.11,True,23,1.0
m,0.11,True,10,1.0
m,0.11,True,45,1.0
m,0.11,True,69,1.0
m,0.11,True,8,1.0
m,0.11,True,55,1.0
m,0.11,True,6,1.0
m,0.11,True,68,1.0
m,0.11,True,36,1.0
m,0.11,True,53,1.0
m,0.11,True,20,1.0
m,0.11,True,72,1.0
m,0.11,True,41,1.0
m,0.11,True,33,1.0
m,0.11,True,62,1.0
m,0.11,True,0,1.0
m,0.11,True,15,1.0
m,0.11,True,47,1.0
m,0.11,True,9,1.0
m,0.11,True,15,1.0
m,0.11,True,8,1.0
m,0.11,True,6,1.0
m,0.11,True,25,1.0
m,0.11,True,55,1.0
m,0.11,True,21,1.0
m,0.11,True,10,1.0
m,0.11,True,56,1.0
m,0.11,True,13,1.0
m,0.11,True,8,1.0
m,0.11,True,58,1.0
m,0.11,True,39,1.0
m,0.11,True,98,1.0
m,0.11,True,94,1.0
m,0.11,True,21,1.0
m,0.11,True,14,1.0
m,0.11,True,1,1.0
m,0.11,True,34,1.0
m,0.11,True,84,1.0
m,0.11,True,45,1.0
m,0.11,True,78,1.0
m,0.11,True,21,1.0
m,0.11,True,30,1.0
m,0.11,True,93,1.0
m,0.11,True,58,1.0
m,0.11,True,84,1.0
m,0.11,True,73,1.0
m,0.11,True,4,1.0
m,0.11,True,0,1.0
m,0.11,True,27,1.0
m,0.11,True,0,1.0
m,0.11,True,7,1.0
m,0.11,True,32,1.0
m,0.11,True,57,1.0
m,0.11,True,10,1.0
m,0.11,True,44,1.0
m,0.11,True,78,1.0
m,0.11,True,0,1.0
m,0.11,True,49,1.0
m,0.11,True,70,1.0
m,0.11,True,16,1.0
m,0.11,True,32,1.0
m,0.11,True,24,1.0
m,0.11,True,83,1.0
m,0.11,True,72,1.0
m,0.11,True,55,1.0
m,0.11,True,9,1.0
m,0.11,True,17,1.0
m,0.11,True,43,1.0
m,0.11,True,16,1.0
m,0.11,True,20,1.0
m,0.11,True,69,1.0
m,0.11,True,52,1.0
m,0.11,True,11,1.0
m,0.11,True,31,1.0
m,0.11,True,44,1.0
m,0.11,True,190,1.0
m,0.11,True,13,1.0
m,0.11,True,66,1.0
m,0.11,True,30,1.0
m,0.11,True,58,1.0
m,0.11,True,88,1.0
m,0.11,True,16,1.0
m,0.11,True,44,1.0
m,0.11,True,13,1.0
m,0.11,True,16,1.0
m,0.11,True,49,1.0
m,0.11,True,11,1.0
m,0.11,True,22,1.0
m,0.11,True,17,1.0
m,0.11,True,15,1.0
m,0.11,True,37,1.0
m,0.11,True,78,1.0
m,0.11,True,26,1.0
m,0.12,True,65,1.0
m,0.12,True,99,1.0
m,0.12,True,30,1.0
m,0.12,True,26,1.0
m,0.12,True,56,1.0
m,0.12,True,52,1.0
m,0.12,True,30,1.0
m,0.12,True,27,1.0
m,0.12,True,27,1.0
m,0.12,True,50,1.0
m,0.12,True,45,1.0
m,0.12,True,29,1.0
m,0.12,True,83,1.0
m,0.12,True,15,1.0
m,0.12,True,6,1.0
m,0.12,True,54,1.0
m,0.12,True,35,1.0
m,0.12,True,33,1.0
m,0.12,True,31,1.0
m,0.12,True,75,1.0
m,0.12,True,2,1.0
m,0.12,True,0,1.0
m,0.12,True,17,1.0
m,0.12,True,79,1.0
m,0.12,True,63,1.0
m,0.12,True,71,1.0
m,0.12,True,70,1.0
m,0.12,True,22,1.0
m,0.12,True,0,1.0
m,0.12,True,26,1.0
m,0.12,True,68,1.0
m,0.12,True,10,1.0
m,0.12,True,8,1.0
m,0.12,True,25,1.0
m,0.12,True,80,1.0
m,0.12,True,65,1.0
m,0.12,True,0,1.0
m,0.12,True,86,1.0
m,0.12,True,44,1.0
m,0.12,True,14,1.0
m,0.12,True,10,1.0
m,0.12,True,28,1.0
m,0.12,True,43,1.0
m,0.12,True,100,1.0
m,0.12,True,38,1.0
m,0.12,True,32,1.0
m,0.12,True,106,1.0
m,0.12,True,87,1.0
m,0.12,True,20,1.0
m,0.12,True,23,1.0
m,0.12,True,31,1.0
m,0.12,True,102,1.0
m,0.12,True,31,1.0
m,0.12,True,50,1.0
m,0.12,True,61,1.0
m,0.12,True,15,1.0
m,0.12,True,26,1.0
m,0.12,True,24,1.0
m,0.12,True,50,1.0
m,0.12,True,59,1.0
m,0.12,True,88,1.0
m,0.12,True,64,1.0
m,0.12,True,0,1.0
m,0.12,True,79,1.0
m,0.12,True,34,1.0
m,0.12,True,30,1.0
m,0.12,True,26,1.0
m,0.12,True,57,1.0
m,0.12,True,55,1.0
m,0.12,True,45,1.0
m,0.12,True,35,1.0
m,0.12,True,66,1.0
m,0.12,True,8,1.0
m,0.12,True,55,1.0
m,0.12,True,52,1.0
m,0.12,True,70,1.0
m,0.12,True,33,1.0
m,0.12,True,12,1.0
m,0.12,True,14,1.0
m,0.12,True,64,1.0
m,0.12,True,102,1.0
m,0.12,True,44,1.0
m,0.12,True,28,1.0
m,0.12,True,37,1.0
m,0.12,True,79,1.0
m,0.12,True,80,1.0
m,0.12,True,12,1.0
m,0.12,True,43,1.0
m,0.12,True,35,1.0
m,0.12,True,18,1.0
m,0.12,True,55,1.0
m,0.12,True,56,1.0
m,0.12,True,47,1.0
m,0.12,True,53,1.0
m,0.12,True,43,1.0
m,0.12,True,35,1.0
m,0.12,True,13,1.0
m,0.12,True,50,1.0
m,0.12,True,23,1.0
m,0.12,True,35,1.0
m,0.12,True,32,1.0
m,0.12,True,50,1.0
m,0.12,True,52,1.0
m,0.12,True,26,1.0
m,0.12,True,59,1.0
m,0.12,True,17,1.0
m,0.12,True,0,1.0
m,0.12,True,31,1.0
m,0.12,True,142,1.0
m,0.12,True,37,1.0
m,0.12,True,10,1.0
m,0.12,True,139,1.0
m,0.12,True,91,1.0
m,0.12,True,8,1.0
m,0.12,True,37,1.0
m,0.12,True,26,1.0
m,0.12,True,45,1.0
m,0.12,True,32,1.0
m,0.12,True,35,1.0
m,0.12,True,81,1.0
m,0.12,True,34,1.0
m,0.12,True,91,1.0
m,0.12,True,79,1.0
m,0.12,True,13,1.0
m,0.12,True,73,1.0
m,0.12,True,31,1.0
m,0.12,True,41,1.0
m,0.12,True,87,1.0
m,0.12,True,25,1.0
m,0.12,True,62,1.0
m,0.12,True,20,1.0
m,0.12,True,9,1.0
m,0.12,True,31,1.0
m,0.12,True,60,1.0
m,0.12,True,27,1.0
m,0.12,True,18,1.0
m,0.12,True,102,1.0
m,0.12,True,0,1.0
m,0.12,True,205,1.0
m,0.12,True,68,1.0
m,0.12,True,66,1.0
m,0.12,True,36,1.0
m,0.12,True,15,1.0
m,0.12,True,55,1.0
m,0.12,True,9,1.0
m,0.12,True,51,1.0
m,0.12,True,98,1.0
m,0.12,True,91,1.0
m,0.12,True,13,1.0
m,0.12,True,16,1.0
m,0.12,True,20,1.0
m,0.12,True,30,1.0
m,0.12,True,6,1.0
m,0.12,True,14,1.0
m,0.12,True,7,1.0
m,0.12,True,54,1.0
m,0.12,True,32,1.0
m,0.12,True,20,1.0
m,0.12,True,29,1.0
m,0.12,True,18,1.0
m,0.12,True,57,1.0
m,0.12,True,58,1.0
m,0.12,True,66,1.0
m,0.12,True,28,1.0
m,0.12,True,34,1.0
m,0.12,True,21,1.0
m,0.12,True,55,1.0
m,0.12,True,82,1.0
m,0.12,True,31,1.0
m,0.12,True,59,1.0
m,0.12,True,29,1.0
m,0.12,True,14,1.0
m,0.12,True,42,1.0
m,0.12,True,77,1.0
m,0.12,True,27,1.0
m,0.12,True,75,1.0
m,0.12,True,35,1.0
m,0.12,True,37,1.0
m,0.12,True,17,1.0
m,0.12,True,52,1.0
m,0.12,True,44,1.0
m,0.12,True,28,1.0
m,0.12,True,33,1.0
m,0.12,True,32,1.0
m,0.12,True,69,1.0
m,0.12,True,48,1.0
m,0.12,True,42,1.0
m,0.12,True,52,1.0
m,0.12,True,101,1.0
m,0.12,True,56,1.0
m,0.12,True,83,1.0
m,0.12,True,23,1.0
m,0.12,True,38,1.0
m,0.12,True,32,1.0
m,0.12,True,55,1.0
m,0.12,True,41,1.0
m,0.12,True,48,1.0
m,0.12,True,9,1.0
m,0.12,True,29,1.0
m,0.12,True,9,1.0
m,0.13,True,48,1.0
m,0.13,True,41,1.0
m,0.13,True,32,1.0
m,0.13,True,40,1.0
m,0.13,True,44,1.0
m,0.13,True,29,1.0
m,0.13,True,1,1.0
m,0.13,True,27,1.0
m,0.13,True,23,1.0
m,0.13,True,46,1.0
m,0.13,True,39,1.0
m,0.13,True,36,1.0
m,0.13,True,69,1.0
m,0.13,True,38,1.0
m,0.13,True,35,1.0
m,0.13,True,10,1.0
m,0.13,True,70,1.0
m,0.13,True,89,1.0
m,0.13,True,68,1.0
m,0.13,True,14,1.0
m,0.13,True,51,1.0
m,0.13,True,44,1.0
m,0.13,True,29,1.0
m,0.13,True,0,1.0
m,0.13,True,102,1.0
m,0.13,True,18,1.0
m,0.13,True,78,1.0
m,0.13,True,39,1.0
m,0.13,True,12,1.0
m,0.13,True,58,1.0
m,0.13,True,0,1.0
m,0.13,True,16,1.0
m,0.13,True,43,1.0
m,0.13,True,52,1.0
m,0.13,True,19,1.0
m,0.13,True,90,1.0
m,0.13,True,16,1.0
m,0.13,True,50,1.0
m,0.13,True,19,1.0
m,0.13,True,75,1.0
m,0.13,True,49,1.0
m,0.13,True,34,1.0
m,0.13,True,25,1.0
m,0.13,True,83,1.0
m,0.13,True,45,1.0
m,0.13,True,63,1.0
m,0.13,True,20,1.0
m,0.13,True,40,1.0
m,0.13,True,58,1.0
m,0.13,True,38,1.0
m,0.13,True,49,1.0
m,0.13,True,32,1.0
m,0.13,True,57,1.0
m,0.13,True,43,1.0
m,0.13,True,69,1.0
m,0.13,True,0,1.0
m,0.13,True,71,1.0
m,0.13,True,34,1.0
m,0.13,True,108,1.0
m,0.13,True,40,1.0
m,0.13,True,27,1.0
m,0.13,True,53,1.0
m,0.13,True,13,1.0
m,0.13,True,32,1.0
m,0.13,True,3,1.0
m,0.13,True,0,1.0
m,0.13,True,91,1.0
m,0.13,True,47,1.0
m,0.13,True,8,1.0
m,0.13,True,77,1.0
m,0.13,True,103,1.0
m,0.13,True,0,1.0
m,0.13,True,57,1.0
m,0.13,True,37,1.0
m,0.13,True,72,1.0
m,0.13,True,0,1.0
m,0.13,True,29,1.0
m,0.13,True,29,1.0
m,0.13,True,28,1.0
m,0.13,True,64,1.0
m,0.13,True,24,1.0
m,0.13,True,0,1.0
m,0.13,True,23,1.0
m,0.13,True,180,1.0
m,0.13,True,43,1.0
m,0.13,True,19,1.0
m,0.13,True,42,1.0
m,0.13,True,67,1.0
m,0.13,True,15,1.0
m,0.13,True,15,1.0
m,0.13,True,10,1.0
m,0.13,True,39,1.0
m,0.13,True,80,1.0
m,0.13,True,80,1.0
m,0.13,True,13,1.0
m,0.13,True,34,1.0
m,0.13,True,24,1.0
m,0.13,True,30,1.0
m,0.13,True,54,1.0
m,0.13,True,69,1.0
m,0.13,True,8,1.0
m,0.13,True,57,1.0
m,0.13,True,9,1.0
m,0.13,True,34,1.0
m,0.13,True,42,1.0
m,0.13,True,6,1.0
m,0.13,True,0,1.0
m,0.13,True,47,1.0
m,0.13,True,67,1.0
m,0.13,True,34,1.0
m,0.13,True,62,1.0
m,0.13,True,47,1.0
m,0.13,True,60,1.0
m,0.13,True,32,1.0
m,0.13,True,33,1.0
m,0.13,True,16,1.0
m,0.13,True,18,1.0
m,0.13,True,23,1.0
m,0.13,True,37,1.0
m,0.13,True,33,1.0
m,0.13,True,16,1.0
m,0.13,True,98,1.0
m,0.13,True,19,1.0
m,0.13,True,30,1.0
m,0.13,True,30,1.0
m,0.13,True,39,1.0
m,0.13,True,22,1.0
m,0.13,True,68,1.0
m,0.13,True,30,1.0
m,0.13,True,19,1.0
m,0.13,True,33,1.0
m,0.13,True,15,1.0
m,0.13,True,69,1.0
m,0.13,True,24,1.0
m,0.13,True,77,1.0
m,0.13,True,54,1.0
